FID,REGION_CODE,REGION_DESCRIPTION,SITE_NAME,TEMP_C,DEPTH,MOORING_CODE,MOORING_DESCRIPTION,SUBSTRATE_TYPE_CODE,SUBSTRATE_TYPE_DESCRIPTION,LATITUDE,LONGITUDE,GEOM,DATETIME_LOCAL,DATETIME_UTC
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-440,3,East Coast,George III Reef,16.106,10.2,2,Concrete Tyre pvc,3,Loose rocks,-43.5085,146.9831,POINT (146.98308 -43.5085),2010-02-05T04:00:00,2010-02-04T18:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-43f,3,East Coast,George III Reef,16.153,10.2,2,Concrete Tyre pvc,3,Loose rocks,-43.5085,146.9831,POINT (146.98308 -43.5085),2010-02-05T12:00:00,2010-02-05T02:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-43e,3,East Coast,George III Reef,16.177,10.2,2,Concrete Tyre pvc,3,Loose rocks,-43.5085,146.9831,POINT (146.98308 -43.5085),2010-02-05T20:00:00,2010-02-05T10:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-43d,3,East Coast,George III Reef,16.201,10.2,2,Concrete Tyre pvc,3,Loose rocks,-43.5085,146.9831,POINT (146.98308 -43.5085),2010-02-06T04:00:00,2010-02-05T18:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-43c,3,East Coast,George III Reef,16.272,10.2,2,Concrete Tyre pvc,3,Loose rocks,-43.5085,146.9831,POINT (146.98308 -43.5085),2010-02-06T12:00:00,2010-02-06T02:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-43b,3,East Coast,George III Reef,16.368,10.2,2,Concrete Tyre pvc,3,Loose rocks,-43.5085,146.9831,POINT (146.98308 -43.5085),2010-02-06T20:00:00,2010-02-06T10:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-43a,3,East Coast,George III Reef,16.558,10.2,2,Concrete Tyre pvc,3,Loose rocks,-43.5085,146.9831,POINT (146.98308 -43.5085),2010-02-07T04:00:00,2010-02-06T18:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-439,3,East Coast,George III Reef,16.487,10.2,2,Concrete Tyre pvc,3,Loose rocks,-43.5085,146.9831,POINT (146.98308 -43.5085),2010-02-07T12:00:00,2010-02-07T02:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-438,3,East Coast,George III Reef,16.773,10.2,2,Concrete Tyre pvc,3,Loose rocks,-43.5085,146.9831,POINT (146.98308 -43.5085),2010-02-07T20:00:00,2010-02-07T10:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-437,3,East Coast,George III Reef,16.272,10.2,2,Concrete Tyre pvc,3,Loose rocks,-43.5085,146.9831,POINT (146.98308 -43.5085),2010-02-08T04:00:00,2010-02-07T18:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-436,3,East Coast,George III Reef,16.201,10.2,2,Concrete Tyre pvc,3,Loose rocks,-43.5085,146.9831,POINT (146.98308 -43.5085),2010-02-08T12:00:00,2010-02-08T02:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-435,3,East Coast,George III Reef,16.415,10.2,2,Concrete Tyre pvc,3,Loose rocks,-43.5085,146.9831,POINT (146.98308 -43.5085),2010-02-08T20:00:00,2010-02-08T10:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-434,3,East Coast,George III Reef,16.773,10.2,2,Concrete Tyre pvc,3,Loose rocks,-43.5085,146.9831,POINT (146.98308 -43.5085),2010-02-09T04:00:00,2010-02-08T18:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-433,3,East Coast,George III Reef,16.32,10.2,2,Concrete Tyre pvc,3,Loose rocks,-43.5085,146.9831,POINT (146.98308 -43.5085),2010-02-09T12:00:00,2010-02-09T02:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-432,3,East Coast,George III Reef,16.225,10.2,2,Concrete Tyre pvc,3,Loose rocks,-43.5085,146.9831,POINT (146.98308 -43.5085),2010-02-09T20:00:00,2010-02-09T10:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-431,3,East Coast,George III Reef,16.749,10.2,2,Concrete Tyre pvc,3,Loose rocks,-43.5085,146.9831,POINT (146.98308 -43.5085),2010-02-10T04:00:00,2010-02-09T18:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-430,3,East Coast,George III Reef,16.63,10.2,2,Concrete Tyre pvc,3,Loose rocks,-43.5085,146.9831,POINT (146.98308 -43.5085),2010-02-10T12:00:00,2010-02-10T02:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-42f,3,East Coast,George III Reef,17.653,10.2,2,Concrete Tyre pvc,3,Loose rocks,-43.5085,146.9831,POINT (146.98308 -43.5085),2010-02-10T20:00:00,2010-02-10T10:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-42e,3,East Coast,George III Reef,18.105,10.2,2,Concrete Tyre pvc,3,Loose rocks,-43.5085,146.9831,POINT (146.98308 -43.5085),2010-02-11T04:00:00,2010-02-10T18:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-42d,3,East Coast,George III Reef,17.772,10.2,2,Concrete Tyre pvc,3,Loose rocks,-43.5085,146.9831,POINT (146.98308 -43.5085),2010-02-11T12:00:00,2010-02-11T02:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-42c,3,East Coast,George III Reef,17.558,10.2,2,Concrete Tyre pvc,3,Loose rocks,-43.5085,146.9831,POINT (146.98308 -43.5085),2010-02-11T20:00:00,2010-02-11T10:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-42b,3,East Coast,George III Reef,17.534,10.2,2,Concrete Tyre pvc,3,Loose rocks,-43.5085,146.9831,POINT (146.98308 -43.5085),2010-02-12T04:00:00,2010-02-11T18:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-42a,3,East Coast,George III Reef,17.106,10.2,2,Concrete Tyre pvc,3,Loose rocks,-43.5085,146.9831,POINT (146.98308 -43.5085),2010-02-12T12:00:00,2010-02-12T02:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-429,3,East Coast,George III Reef,17.13,10.2,2,Concrete Tyre pvc,3,Loose rocks,-43.5085,146.9831,POINT (146.98308 -43.5085),2010-02-12T20:00:00,2010-02-12T10:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-428,3,East Coast,George III Reef,17.082,10.2,2,Concrete Tyre pvc,3,Loose rocks,-43.5085,146.9831,POINT (146.98308 -43.5085),2010-02-13T04:00:00,2010-02-12T18:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-427,3,East Coast,George III Reef,16.844,10.2,2,Concrete Tyre pvc,3,Loose rocks,-43.5085,146.9831,POINT (146.98308 -43.5085),2010-02-13T18:00:00,2010-02-13T08:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-426,3,East Coast,George III Reef,17.51,10.2,2,Concrete Tyre pvc,3,Loose rocks,-43.5085,146.9831,POINT (146.98308 -43.5085),2010-02-14T02:00:00,2010-02-13T16:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-425,3,East Coast,George III Reef,17.153,10.2,2,Concrete Tyre pvc,3,Loose rocks,-43.5085,146.9831,POINT (146.98308 -43.5085),2010-02-14T10:00:00,2010-02-14T00:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-424,3,East Coast,George III Reef,17.034,10.2,2,Concrete Tyre pvc,3,Loose rocks,-43.5085,146.9831,POINT (146.98308 -43.5085),2010-02-14T18:00:00,2010-02-14T08:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-423,3,East Coast,George III Reef,17.463,10.2,2,Concrete Tyre pvc,3,Loose rocks,-43.5085,146.9831,POINT (146.98308 -43.5085),2010-02-15T02:00:00,2010-02-14T16:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-422,3,East Coast,George III Reef,16.939,10.2,2,Concrete Tyre pvc,3,Loose rocks,-43.5085,146.9831,POINT (146.98308 -43.5085),2010-02-15T10:00:00,2010-02-15T00:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-421,3,East Coast,George III Reef,16.272,10.2,2,Concrete Tyre pvc,3,Loose rocks,-43.5085,146.9831,POINT (146.98308 -43.5085),2010-02-15T18:00:00,2010-02-15T08:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-420,3,East Coast,George III Reef,17.463,10.2,2,Concrete Tyre pvc,3,Loose rocks,-43.5085,146.9831,POINT (146.98308 -43.5085),2010-02-16T02:00:00,2010-02-15T16:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-41f,3,East Coast,George III Reef,17.225,10.2,2,Concrete Tyre pvc,3,Loose rocks,-43.5085,146.9831,POINT (146.98308 -43.5085),2010-02-16T10:00:00,2010-02-16T00:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-41e,3,East Coast,George III Reef,16.368,10.2,2,Concrete Tyre pvc,3,Loose rocks,-43.5085,146.9831,POINT (146.98308 -43.5085),2010-02-16T18:00:00,2010-02-16T08:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-41d,3,East Coast,George III Reef,17.486,10.2,2,Concrete Tyre pvc,3,Loose rocks,-43.5085,146.9831,POINT (146.98308 -43.5085),2010-02-17T02:00:00,2010-02-16T16:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-41c,3,East Coast,George III Reef,17.344,10.2,2,Concrete Tyre pvc,3,Loose rocks,-43.5085,146.9831,POINT (146.98308 -43.5085),2010-02-17T10:00:00,2010-02-17T00:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-41b,3,East Coast,George III Reef,16.82,10.2,2,Concrete Tyre pvc,3,Loose rocks,-43.5085,146.9831,POINT (146.98308 -43.5085),2010-02-17T18:00:00,2010-02-17T08:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-41a,3,East Coast,George III Reef,17.225,10.2,2,Concrete Tyre pvc,3,Loose rocks,-43.5085,146.9831,POINT (146.98308 -43.5085),2010-02-18T02:00:00,2010-02-17T16:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-419,3,East Coast,George III Reef,17.153,10.2,2,Concrete Tyre pvc,3,Loose rocks,-43.5085,146.9831,POINT (146.98308 -43.5085),2010-02-18T10:00:00,2010-02-18T00:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-418,3,East Coast,George III Reef,17.344,10.2,2,Concrete Tyre pvc,3,Loose rocks,-43.5085,146.9831,POINT (146.98308 -43.5085),2010-02-18T18:00:00,2010-02-18T08:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-417,3,East Coast,George III Reef,17.225,10.2,2,Concrete Tyre pvc,3,Loose rocks,-43.5085,146.9831,POINT (146.98308 -43.5085),2010-02-19T02:00:00,2010-02-18T16:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-416,3,East Coast,George III Reef,17.225,10.2,2,Concrete Tyre pvc,3,Loose rocks,-43.5085,146.9831,POINT (146.98308 -43.5085),2010-02-19T10:00:00,2010-02-19T00:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-415,3,East Coast,George III Reef,17.368,10.2,2,Concrete Tyre pvc,3,Loose rocks,-43.5085,146.9831,POINT (146.98308 -43.5085),2010-02-19T18:00:00,2010-02-19T08:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-414,3,East Coast,George III Reef,17.605,10.2,2,Concrete Tyre pvc,3,Loose rocks,-43.5085,146.9831,POINT (146.98308 -43.5085),2010-02-20T02:00:00,2010-02-19T16:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-413,3,East Coast,George III Reef,17.558,10.2,2,Concrete Tyre pvc,3,Loose rocks,-43.5085,146.9831,POINT (146.98308 -43.5085),2010-02-20T10:00:00,2010-02-20T00:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-412,3,East Coast,George III Reef,17.415,10.2,2,Concrete Tyre pvc,3,Loose rocks,-43.5085,146.9831,POINT (146.98308 -43.5085),2010-02-20T18:00:00,2010-02-20T08:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-411,3,East Coast,George III Reef,17.463,10.2,2,Concrete Tyre pvc,3,Loose rocks,-43.5085,146.9831,POINT (146.98308 -43.5085),2010-02-21T02:00:00,2010-02-20T16:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-410,3,East Coast,George III Reef,17.486,10.2,2,Concrete Tyre pvc,3,Loose rocks,-43.5085,146.9831,POINT (146.98308 -43.5085),2010-02-21T10:00:00,2010-02-21T00:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-40f,3,East Coast,George III Reef,17.13,10.2,2,Concrete Tyre pvc,3,Loose rocks,-43.5085,146.9831,POINT (146.98308 -43.5085),2010-02-21T18:00:00,2010-02-21T08:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-40e,3,East Coast,George III Reef,17.296,10.2,2,Concrete Tyre pvc,3,Loose rocks,-43.5085,146.9831,POINT (146.98308 -43.5085),2010-02-22T02:00:00,2010-02-21T16:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-40d,3,East Coast,George III Reef,17.201,10.2,2,Concrete Tyre pvc,3,Loose rocks,-43.5085,146.9831,POINT (146.98308 -43.5085),2010-02-22T10:00:00,2010-02-22T00:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-40c,3,East Coast,George III Reef,17.225,10.2,2,Concrete Tyre pvc,3,Loose rocks,-43.5085,146.9831,POINT (146.98308 -43.5085),2010-02-22T18:00:00,2010-02-22T08:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-40b,3,East Coast,George III Reef,17.201,10.2,2,Concrete Tyre pvc,3,Loose rocks,-43.5085,146.9831,POINT (146.98308 -43.5085),2010-02-23T02:00:00,2010-02-22T16:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-40a,3,East Coast,George III Reef,17.034,10.2,2,Concrete Tyre pvc,3,Loose rocks,-43.5085,146.9831,POINT (146.98308 -43.5085),2010-02-23T10:00:00,2010-02-23T00:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-409,3,East Coast,George III Reef,17.058,10.2,2,Concrete Tyre pvc,3,Loose rocks,-43.5085,146.9831,POINT (146.98308 -43.5085),2010-02-23T18:00:00,2010-02-23T08:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-408,3,East Coast,George III Reef,17.034,10.2,2,Concrete Tyre pvc,3,Loose rocks,-43.5085,146.9831,POINT (146.98308 -43.5085),2010-02-24T02:00:00,2010-02-23T16:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-407,3,East Coast,George III Reef,17.153,10.2,2,Concrete Tyre pvc,3,Loose rocks,-43.5085,146.9831,POINT (146.98308 -43.5085),2010-02-24T10:00:00,2010-02-24T00:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-406,3,East Coast,George III Reef,17.201,10.2,2,Concrete Tyre pvc,3,Loose rocks,-43.5085,146.9831,POINT (146.98308 -43.5085),2010-02-24T18:00:00,2010-02-24T08:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-405,3,East Coast,George III Reef,17.058,10.2,2,Concrete Tyre pvc,3,Loose rocks,-43.5085,146.9831,POINT (146.98308 -43.5085),2010-02-25T02:00:00,2010-02-24T16:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-404,3,East Coast,George III Reef,17.201,10.2,2,Concrete Tyre pvc,3,Loose rocks,-43.5085,146.9831,POINT (146.98308 -43.5085),2010-02-25T10:00:00,2010-02-25T00:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-403,3,East Coast,George III Reef,17.415,10.2,2,Concrete Tyre pvc,3,Loose rocks,-43.5085,146.9831,POINT (146.98308 -43.5085),2010-02-25T18:00:00,2010-02-25T08:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-402,3,East Coast,George III Reef,17.272,10.2,2,Concrete Tyre pvc,3,Loose rocks,-43.5085,146.9831,POINT (146.98308 -43.5085),2010-02-26T02:00:00,2010-02-25T16:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-401,3,East Coast,George III Reef,17.534,10.2,2,Concrete Tyre pvc,3,Loose rocks,-43.5085,146.9831,POINT (146.98308 -43.5085),2010-02-14T00:00:00,2010-02-13T14:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-400,3,East Coast,George III Reef,17.249,10.2,2,Concrete Tyre pvc,3,Loose rocks,-43.5085,146.9831,POINT (146.98308 -43.5085),2010-02-14T08:00:00,2010-02-13T22:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-3ff,3,East Coast,George III Reef,17.153,10.2,2,Concrete Tyre pvc,3,Loose rocks,-43.5085,146.9831,POINT (146.98308 -43.5085),2010-02-14T16:00:00,2010-02-14T06:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-3fe,3,East Coast,George III Reef,17.558,10.2,2,Concrete Tyre pvc,3,Loose rocks,-43.5085,146.9831,POINT (146.98308 -43.5085),2010-02-15T00:00:00,2010-02-14T14:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-3fd,3,East Coast,George III Reef,17.296,10.2,2,Concrete Tyre pvc,3,Loose rocks,-43.5085,146.9831,POINT (146.98308 -43.5085),2010-02-15T08:00:00,2010-02-14T22:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-3fc,3,East Coast,George III Reef,16.582,10.2,2,Concrete Tyre pvc,3,Loose rocks,-43.5085,146.9831,POINT (146.98308 -43.5085),2010-02-15T16:00:00,2010-02-15T06:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-3fb,3,East Coast,George III Reef,17.344,10.2,2,Concrete Tyre pvc,3,Loose rocks,-43.5085,146.9831,POINT (146.98308 -43.5085),2010-02-16T00:00:00,2010-02-15T14:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-3fa,3,East Coast,George III Reef,17.13,10.2,2,Concrete Tyre pvc,3,Loose rocks,-43.5085,146.9831,POINT (146.98308 -43.5085),2010-02-16T08:00:00,2010-02-15T22:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-3f9,3,East Coast,George III Reef,16.844,10.2,2,Concrete Tyre pvc,3,Loose rocks,-43.5085,146.9831,POINT (146.98308 -43.5085),2010-02-16T16:00:00,2010-02-16T06:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-3f8,3,East Coast,George III Reef,17.605,10.2,2,Concrete Tyre pvc,3,Loose rocks,-43.5085,146.9831,POINT (146.98308 -43.5085),2010-02-17T00:00:00,2010-02-16T14:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-3f7,3,East Coast,George III Reef,16.677,10.2,2,Concrete Tyre pvc,3,Loose rocks,-43.5085,146.9831,POINT (146.98308 -43.5085),2010-02-17T08:00:00,2010-02-16T22:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-3f6,3,East Coast,George III Reef,16.796,10.2,2,Concrete Tyre pvc,3,Loose rocks,-43.5085,146.9831,POINT (146.98308 -43.5085),2010-02-17T16:00:00,2010-02-17T06:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-3f5,3,East Coast,George III Reef,17.106,10.2,2,Concrete Tyre pvc,3,Loose rocks,-43.5085,146.9831,POINT (146.98308 -43.5085),2010-02-18T00:00:00,2010-02-17T14:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-3f4,3,East Coast,George III Reef,17.011,10.2,2,Concrete Tyre pvc,3,Loose rocks,-43.5085,146.9831,POINT (146.98308 -43.5085),2010-02-18T08:00:00,2010-02-17T22:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-3f3,3,East Coast,George III Reef,17.344,10.2,2,Concrete Tyre pvc,3,Loose rocks,-43.5085,146.9831,POINT (146.98308 -43.5085),2010-02-18T16:00:00,2010-02-18T06:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-3f2,3,East Coast,George III Reef,17.106,10.2,2,Concrete Tyre pvc,3,Loose rocks,-43.5085,146.9831,POINT (146.98308 -43.5085),2010-02-19T00:00:00,2010-02-18T14:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-3f1,3,East Coast,George III Reef,17.153,10.2,2,Concrete Tyre pvc,3,Loose rocks,-43.5085,146.9831,POINT (146.98308 -43.5085),2010-02-19T08:00:00,2010-02-18T22:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-3f0,3,East Coast,George III Reef,17.439,10.2,2,Concrete Tyre pvc,3,Loose rocks,-43.5085,146.9831,POINT (146.98308 -43.5085),2010-02-19T16:00:00,2010-02-19T06:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-3ef,3,East Coast,George III Reef,17.605,10.2,2,Concrete Tyre pvc,3,Loose rocks,-43.5085,146.9831,POINT (146.98308 -43.5085),2010-02-20T00:00:00,2010-02-19T14:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-3ee,3,East Coast,George III Reef,17.534,10.2,2,Concrete Tyre pvc,3,Loose rocks,-43.5085,146.9831,POINT (146.98308 -43.5085),2010-02-20T08:00:00,2010-02-19T22:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-3ed,3,East Coast,George III Reef,17.391,10.2,2,Concrete Tyre pvc,3,Loose rocks,-43.5085,146.9831,POINT (146.98308 -43.5085),2010-02-20T16:00:00,2010-02-20T06:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-3ec,3,East Coast,George III Reef,17.819,10.2,2,Concrete Tyre pvc,3,Loose rocks,-43.5085,146.9831,POINT (146.98308 -43.5085),2010-02-21T00:00:00,2010-02-20T14:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-3eb,3,East Coast,George III Reef,17.439,10.2,2,Concrete Tyre pvc,3,Loose rocks,-43.5085,146.9831,POINT (146.98308 -43.5085),2010-02-21T08:00:00,2010-02-20T22:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-3ea,3,East Coast,George III Reef,17.296,10.2,2,Concrete Tyre pvc,3,Loose rocks,-43.5085,146.9831,POINT (146.98308 -43.5085),2010-02-21T16:00:00,2010-02-21T06:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-3e9,3,East Coast,George III Reef,17.368,10.2,2,Concrete Tyre pvc,3,Loose rocks,-43.5085,146.9831,POINT (146.98308 -43.5085),2010-02-22T00:00:00,2010-02-21T14:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-3e8,3,East Coast,George III Reef,17.201,10.2,2,Concrete Tyre pvc,3,Loose rocks,-43.5085,146.9831,POINT (146.98308 -43.5085),2010-02-22T08:00:00,2010-02-21T22:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-3e7,3,East Coast,George III Reef,17.296,10.2,2,Concrete Tyre pvc,3,Loose rocks,-43.5085,146.9831,POINT (146.98308 -43.5085),2010-02-22T16:00:00,2010-02-22T06:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-3e6,3,East Coast,George III Reef,17.225,10.2,2,Concrete Tyre pvc,3,Loose rocks,-43.5085,146.9831,POINT (146.98308 -43.5085),2010-02-23T00:00:00,2010-02-22T14:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-3e5,3,East Coast,George III Reef,17.011,10.2,2,Concrete Tyre pvc,3,Loose rocks,-43.5085,146.9831,POINT (146.98308 -43.5085),2010-02-23T08:00:00,2010-02-22T22:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-3e4,3,East Coast,George III Reef,17.058,10.2,2,Concrete Tyre pvc,3,Loose rocks,-43.5085,146.9831,POINT (146.98308 -43.5085),2010-02-23T16:00:00,2010-02-23T06:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-3e3,3,East Coast,George III Reef,17.082,10.2,2,Concrete Tyre pvc,3,Loose rocks,-43.5085,146.9831,POINT (146.98308 -43.5085),2010-02-24T00:00:00,2010-02-23T14:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-3e2,3,East Coast,George III Reef,17.106,10.2,2,Concrete Tyre pvc,3,Loose rocks,-43.5085,146.9831,POINT (146.98308 -43.5085),2010-02-24T08:00:00,2010-02-23T22:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-3e1,3,East Coast,George III Reef,17.225,10.2,2,Concrete Tyre pvc,3,Loose rocks,-43.5085,146.9831,POINT (146.98308 -43.5085),2010-02-24T16:00:00,2010-02-24T06:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-3e0,3,East Coast,George III Reef,17.034,10.2,2,Concrete Tyre pvc,3,Loose rocks,-43.5085,146.9831,POINT (146.98308 -43.5085),2010-02-25T00:00:00,2010-02-24T14:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-3df,3,East Coast,George III Reef,17.082,10.2,2,Concrete Tyre pvc,3,Loose rocks,-43.5085,146.9831,POINT (146.98308 -43.5085),2010-02-25T08:00:00,2010-02-24T22:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-3de,3,East Coast,George III Reef,17.177,10.2,2,Concrete Tyre pvc,3,Loose rocks,-43.5085,146.9831,POINT (146.98308 -43.5085),2010-02-25T16:00:00,2010-02-25T06:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-3dd,3,East Coast,George III Reef,17.296,10.2,2,Concrete Tyre pvc,3,Loose rocks,-43.5085,146.9831,POINT (146.98308 -43.5085),2010-02-26T00:00:00,2010-02-25T14:00:00
